V1
:10D,8
:10D:mh1,20
:11D,30
:11D:mh1,8
:12D,34
:12D:mh1,8
:13D,4
:13D:mh1,16
:14D,13
:15D,16
:16D,1
:16D:mh2,17
:17D,4
:17D:mh2,6
:18D,7
:18D:mh3,22
:19D,3
:1D,3
:1D:mh1,388
:1I:C,35
:1I:T,5
:1I:W,36
:20D,15
:20D:mh2,4
:21D,6
:21D:mh1,13
:21D:mh2,11
:22D,6
:23D,3
:23D:mh2,3
:24D,11
:24D:mh1,2
:24D:mh5,22
:25D:mh1,2
:26D,8
:27D,1
:29D,3
:2D,184
:2D:mh1,2
:33D,1
:35D,1
:36D,10
:3D,100
:3D:mh3,46
:4D,117
:4D:mh1,32
:57D,2
:5D,52
:5D:mh1,20
:6D,9
:7D,19
:8D,13
:8D:mh2,11
:8D:mh4,31
:9D,14
:9D:mh1,24
