0,1,2,3,4,5,6,7
,,"Deletion
(8522 reads)","Insertion
(1144 reads)","Frequent Substitution
(277 reads)","Unmodified
(6904 reads)",,"UC(Other)
(789 reads)"
0,0,8522,1144,277,6904,0,789
0.0,0.0,48.32161487865729,6.486731685189386,1.5706509412565208,39.14719891131776,0.0,4.473803583579042
