Iteration	Y	var_1	var_2	var_3	var_4
1.0	0.3815288093378773	17.0	14.0	24.0	27.0
2.0	0.48186358485294256	20.0	24.0	27.0	29.0
3.0	1.0	5.0	21.0	23.0	29.0
4.0	0.43974792104506244	8.0	24.0	22.0	23.0
5.0	1.0	8.0	10.0	27.0	26.0
6.0	0.423179781068893	12.0	20.0	22.0	27.0
7.0	0.467592253064981	14.0	20.0	20.0	22.0
8.0	1.0	24.0	5.0	20.0	20.0
9.0	0.5116001793276144	23.0	23.0	24.0	23.0
10.0	1.0	9.0	8.0	25.0	25.0
11.0	0.4299518852588264	11.0	22.0	25.0	29.0
12.0	0.4858991673762918	17.0	24.0	26.0	24.0
13.0	1.0	6.0	24.0	28.0	24.0
14.0	0.46025418735987145	11.0	24.0	24.0	26.0
15.0	0.4223510965812532	12.0	19.0	21.0	24.0
16.0	0.39979080586480137	19.0	12.0	24.0	24.0
17.0	1.0	22.0	5.0	29.0	23.0
18.0	1.0	10.0	6.0	28.0	24.0
19.0	0.43310451740082057	18.0	14.0	21.0	24.0
20.0	1.0	13.0	5.0	21.0	28.0
21.0	0.421464973863153	19.0	16.0	26.0	25.0
22.0	0.4482323993870105	15.0	21.0	25.0	29.0
23.0	0.467592253064981	11.0	24.0	20.0	22.0
24.0	0.4312430892270464	21.0	16.0	22.0	29.0
25.0	0.4764964851661164	14.0	24.0	20.0	29.0
26.0	0.41340852590741883	18.0	16.0	23.0	26.0
27.0	0.3909413585585495	21.0	13.0	25.0	29.0
28.0	0.5353244053892072	24.0	24.0	29.0	20.0
29.0	0.44563943392108996	7.0	22.0	20.0	20.0
30.0	0.455387676374456	15.0	16.0	25.0	20.0
31.0	0.44735839919551984	24.0	17.0	29.0	29.0
32.0	0.39599881164030915	19.0	13.0	24.0	26.0
33.0	0.3650871931210604	19.0	14.0	26.0	29.0
34.0	0.3600973116330602	18.0	15.0	29.0	29.0
35.0	0.5245198238044843	24.0	24.0	20.0	29.0
36.0	0.35160937158002303	19.0	13.0	29.0	29.0
37.0	0.33804410770899784	17.0	13.0	28.0	29.0
38.0	0.5243157286247271	24.0	17.0	20.0	20.0
39.0	0.3520520665865109	17.0	13.0	28.0	27.0
40.0	0.49501318358206275	24.0	15.0	29.0	20.0
41.0	0.34238117115424094	15.0	15.0	28.0	29.0
42.0	0.3429217085249755	16.0	14.0	27.0	29.0
43.0	0.43031238698043034	14.0	24.0	29.0	29.0
44.0	0.32444179511598603	16.0	14.0	29.0	29.0
45.0	0.4305032178967767	18.0	13.0	29.0	20.0
46.0	0.4718930011545715	20.0	14.0	24.0	20.0
47.0	0.4438863075848962	24.0	13.0	20.0	29.0
48.0	0.37208478298472236	15.0	15.0	29.0	24.0
49.0	0.4701753312439948	17.0	20.0	29.0	20.0
50.0	0.5453765096379631	24.0	24.0	20.0	20.0
51.0	0.4099184737351455	15.0	16.0	20.0	29.0
52.0	0.5063062849313071	24.0	24.0	29.0	29.0
53.0	0.31273409281138415	15.0	13.0	29.0	29.0
54.0	1.0	10.0	24.0	23.0	20.0
55.0	0.44057163174301905	7.0	24.0	20.0	24.0
56.0	1.0	5.0	16.0	20.0	20.0
57.0	0.45312313758697165	19.0	21.0	29.0	24.0
58.0	0.3899411941164582	16.0	14.0	26.0	23.0
59.0	0.4285476371470597	10.0	22.0	20.0	24.0
60.0	0.5260541153207641	18.0	24.0	20.0	25.0
61.0	0.4365889787920845	18.0	16.0	29.0	21.0
62.0	0.4008466255978465	24.0	12.0	29.0	29.0
63.0	0.45108423718448426	24.0	14.0	25.0	26.0
64.0	0.3766254008156123	13.0	19.0	29.0	29.0
65.0	1.0	5.0	24.0	20.0	20.0
66.0	0.44105829563902876	9.0	21.0	20.0	21.0
67.0	0.4150265339318183	14.0	17.0	25.0	25.0
68.0	0.3586047829785583	17.0	16.0	29.0	29.0
69.0	0.34606526503774543	17.0	15.0	29.0	29.0
70.0	0.34606526503774543	17.0	15.0	29.0	29.0
