0,1,2,3,4,5,6,7
,,"Deletion
(9274 reads)","Insertion
(9739 reads)","Frequent Substitution
(11 reads)","Unmodified
(8239 reads)",,"UC(Other)
(1136 reads)"
0,0,9274,9739,11,8239,0,1136
0.0,0.0,32.65607943941688,34.29346103736047,0.03873375823092362,29.011584914961798,0.0,4.00014085002993
