0,1,2,3,4,5,6,7
,,"Deletion
(14988 reads)","Insertion
(2881 reads)",,"Unmodified
(5711 reads)",,"UC(Other)
(618 reads)"
0,0,14988,2881,0,5711,0,618
0.0,0.0,61.9390032234069,11.905942639887595,0.0,23.601124059839655,0.0,2.553930076865857
