Iteration	Y	var_1	var_2	var_3	var_4
1.0	0.510984046711773	17.0	14.0	24.0	27.0
2.0	0.5671438558229699	20.0	24.0	27.0	29.0
3.0	1.0	5.0	21.0	23.0	29.0
4.0	1.0	8.0	24.0	22.0	23.0
5.0	1.0	8.0	10.0	27.0	26.0
6.0	0.5274745782486128	12.0	20.0	22.0	27.0
7.0	0.5695543123022216	14.0	20.0	20.0	22.0
8.0	1.0	24.0	5.0	20.0	20.0
9.0	0.5900784774071293	23.0	23.0	24.0	23.0
10.0	1.0	9.0	8.0	25.0	25.0
11.0	0.5253878182255326	11.0	22.0	25.0	29.0
12.0	0.5790281973683256	17.0	24.0	26.0	24.0
13.0	1.0	6.0	24.0	28.0	24.0
14.0	0.5341654348331901	11.0	24.0	24.0	26.0
15.0	0.540007209734943	12.0	19.0	21.0	24.0
16.0	0.5436952012607912	19.0	12.0	24.0	24.0
17.0	1.0	22.0	5.0	29.0	23.0
18.0	1.0	10.0	6.0	28.0	24.0
19.0	0.5437056347090758	18.0	14.0	21.0	24.0
20.0	1.0	13.0	5.0	21.0	28.0
21.0	0.5377477503652183	15.0	21.0	23.0	28.0
22.0	0.5496972317477807	17.0	16.0	25.0	24.0
23.0	0.5377477503652183	13.0	24.0	25.0	28.0
24.0	0.5392609059116826	17.0	18.0	21.0	26.0
25.0	0.5647051333736073	23.0	16.0	25.0	29.0
26.0	0.5364373923339504	14.0	21.0	25.0	27.0
27.0	0.5643560955390312	14.0	24.0	20.0	29.0
28.0	0.5945268827201527	24.0	24.0	20.0	29.0
29.0	0.5279828135380259	14.0	18.0	22.0	25.0
30.0	0.5367401965645778	19.0	15.0	24.0	26.0
31.0	0.588902193909526	24.0	24.0	29.0	29.0
32.0	0.5514491552960423	14.0	24.0	29.0	29.0
33.0	0.591585431553669	24.0	18.0	20.0	20.0
34.0	0.529921884368668	13.0	22.0	24.0	28.0
35.0	0.5954055227771752	24.0	24.0	29.0	20.0
36.0	0.5390157852586103	19.0	15.0	29.0	29.0
37.0	0.5452632957533268	14.0	18.0	20.0	26.0
38.0	0.532622556271273	18.0	15.0	25.0	29.0
39.0	0.6009984758541375	24.0	24.0	20.0	20.0
40.0	0.5363643753810154	13.0	21.0	23.0	26.0
41.0	0.5458054522794855	17.0	16.0	21.0	20.0
42.0	0.5373651283322414	13.0	24.0	25.0	29.0
43.0	0.5843500680942733	24.0	17.0	29.0	20.0
44.0	0.5363643753810154	13.0	22.0	24.0	27.0
45.0	0.5400661846315913	15.0	19.0	29.0	29.0
46.0	0.517158913580541	14.0	18.0	24.0	29.0
47.0	0.5745377776265964	24.0	15.0	20.0	29.0
48.0	0.5574001945329158	17.0	20.0	29.0	20.0
49.0	0.5693406054064414	20.0	19.0	29.0	29.0
50.0	0.5730770756541499	20.0	19.0	20.0	29.0
51.0	0.5617330420505944	24.0	13.0	29.0	29.0
52.0	0.5236044365604201	20.0	12.0	24.0	29.0
53.0	0.5234229564410531	17.0	14.0	29.0	20.0
54.0	0.5066612552551902	14.0	15.0	25.0	20.0
55.0	0.5336675088638446	14.0	16.0	29.0	20.0
56.0	0.5356468533661994	16.0	15.0	26.0	20.0
57.0	0.5338416368578961	14.0	16.0	23.0	22.0
58.0	0.5216296206306031	18.0	14.0	22.0	29.0
59.0	0.5246732346090947	18.0	14.0	24.0	29.0
60.0	0.518958745224028	13.0	19.0	24.0	27.0
61.0	0.5387921133318824	16.0	15.0	29.0	24.0
62.0	0.5058227611946766	15.0	14.0	25.0	20.0
63.0	0.4882934401781507	13.0	13.0	22.0	20.0
64.0	0.5336156739936564	14.0	14.0	20.0	20.0
65.0	0.4732725143548707	13.0	13.0	24.0	20.0
66.0	0.44526619977002996	14.0	11.0	24.0	20.0
67.0	0.4344590425466427	14.0	10.0	23.0	20.0
68.0	0.4510800216711923	15.0	10.0	22.0	20.0
69.0	1.0	13.0	8.0	20.0	20.0
70.0	0.47631470761739547	16.0	11.0	23.0	20.0
71.0	0.4559977379655185	15.0	11.0	24.0	20.0
72.0	0.4639313444777985	15.0	10.0	23.0	21.0
73.0	1.0	24.0	8.0	20.0	29.0
74.0	0.5629395329488845	14.0	24.0	29.0	20.0
75.0	0.583662584470941	18.0	24.0	20.0	20.0
76.0	0.5774481943945866	24.0	17.0	29.0	25.0
77.0	0.4606588765273853	14.0	11.0	23.0	20.0
