0,1,2,3,4,5,6,7
,"Imperfect Editing
(1 reads)","Deletion
(17222 reads)","Insertion
(35973 reads)","Frequent Substitution
(40 reads)","Unmodified
(13843 reads)",,"UC(Other)
(2024 reads)"
0,1,17222,35973,40,13843,0,2024
0.0,0.0014471151758968495,24.922217559295547,52.057074222537366,0.05788460703587398,20.032415379940087,0.0,2.9289611160152234
