0,1,2,3,4,5,6,7
,,"Deletion
(33642 reads)","Insertion
(24775 reads)","Frequent Substitution
(342 reads)","Unmodified
(16253 reads)",,"UC(Other)
(12518 reads)"
0,0,33642,24775,342,16253,0,12518
0.0,0.0,38.43482234662402,28.304581286416088,0.3907231806237861,18.568490803153203,0.0,14.30138238318291
