Iteration	Y	var_1	var_2	var_3	var_4
1.0	0.33300069695402157	17.0	14.0	24.0	27.0
2.0	0.48191641124150747	20.0	24.0	27.0	29.0
3.0	1.0	5.0	21.0	23.0	29.0
4.0	1.0	8.0	24.0	22.0	23.0
5.0	0.1811256989793994	8.0	10.0	27.0	26.0
6.0	0.40448988931408275	12.0	20.0	22.0	27.0
7.0	0.49039045832564127	14.0	20.0	20.0	22.0
8.0	1.0	24.0	5.0	20.0	20.0
9.0	0.5043966561758602	23.0	23.0	24.0	23.0
10.0	0.21446402635061546	9.0	8.0	25.0	25.0
11.0	0.4237814217039271	11.0	22.0	25.0	29.0
12.0	0.49221643478611615	17.0	24.0	26.0	24.0
13.0	1.0	6.0	24.0	28.0	24.0
14.0	0.45028816377665165	11.0	24.0	24.0	26.0
15.0	0.4272050353057142	12.0	19.0	21.0	24.0
16.0	0.3579176753588127	19.0	12.0	24.0	24.0
17.0	1.0	22.0	5.0	29.0	23.0
18.0	1.0	10.0	6.0	28.0	24.0
19.0	0.4014318658915876	18.0	14.0	21.0	24.0
20.0	1.0	13.0	5.0	21.0	28.0
21.0	0.20857422136285436	8.0	10.0	24.0	25.0
22.0	0.17327958534391863	8.0	9.0	25.0	27.0
23.0	0.20425333395130296	10.0	10.0	25.0	26.0
24.0	0.35523113610611445	14.0	15.0	26.0	24.0
25.0	0.1939237948404084	8.0	10.0	25.0	26.0
26.0	1.0	6.0	10.0	28.0	29.0
27.0	0.16771713645726327	9.0	9.0	26.0	26.0
28.0	0.23429496433832991	9.0	11.0	27.0	24.0
29.0	1.0	7.0	8.0	24.0	26.0
30.0	0.2168381448187448	9.0	10.0	25.0	25.0
31.0	0.1775950286720513	9.0	9.0	25.0	27.0
32.0	0.18306682047495487	8.0	10.0	26.0	27.0
33.0	0.2177487833794216	9.0	11.0	27.0	26.0
34.0	0.21300299972488923	9.0	11.0	23.0	26.0
35.0	0.2521611295773033	8.0	12.0	24.0	24.0
36.0	0.24442032724084323	10.0	10.0	23.0	24.0
37.0	0.19936256777157968	9.0	10.0	25.0	27.0
38.0	0.29844246339605446	12.0	12.0	24.0	25.0
39.0	0.2355178572778397	7.0	12.0	27.0	24.0
40.0	0.28801471313458193	9.0	14.0	27.0	24.0
41.0	0.3113697493457376	10.0	13.0	21.0	25.0
42.0	0.2213341861167678	9.0	11.0	25.0	26.0
43.0	0.25656743119603004	8.0	13.0	27.0	20.0
44.0	0.2953156416191279	11.0	13.0	24.0	20.0
45.0	0.3019399874783964	11.0	15.0	29.0	20.0
46.0	0.22735666286857292	10.0	11.0	25.0	26.0
47.0	0.22161607320715154	8.0	11.0	24.0	20.0
48.0	1.0	7.0	14.0	24.0	20.0
