0,1,2,3,4,5,6,7
,,"Deletion
(53120 reads)","Insertion
(28725 reads)",,"Unmodified
(20152 reads)",,"UC(Other)
(1926 reads)"
0,0,53120,28725,0,20152,0,1926
0.0,0.0,51.11476766452084,27.640657024912674,0.0,19.391280082368677,0.0,1.8532952281978001
