0,1,2,3,4,5,6,7
,,"Deletion
(17369 reads)","Insertion
(11109 reads)",,"Unmodified
(6758 reads)",,"UC(Other)
(1911 reads)"
0,0,17369,11109,0,6758,0,1911
0.0,0.0,46.75747705063666,29.90551053920909,0.0,18.192586211537947,0.0,5.144426198616308
