0,1,2,3,4,5,6,7
,,"Deletion
(1956 reads)","Insertion
(917 reads)",,"Unmodified
(7094 reads)",,"UC(Other)
(271 reads)"
0,0,1956,917,0,7094,0,271
0.0,0.0,19.10529400273491,8.956827505372143,0.0,69.29087712443837,0.0,2.647001367454581
