Iteration	Y	var_1	var_2	var_3	var_4
1.0	0.3964992419037715	17.0	14.0	24.0	27.0
2.0	0.5478965496781956	20.0	24.0	27.0	29.0
3.0	1.0	5.0	21.0	23.0	29.0
4.0	0.4164568552947744	8.0	24.0	22.0	23.0
5.0	0.22236947515172367	8.0	10.0	27.0	26.0
6.0	0.44476679401161634	12.0	20.0	22.0	27.0
7.0	0.4351360202631019	14.0	20.0	20.0	22.0
8.0	1.0	24.0	5.0	20.0	20.0
9.0	0.5261138813151074	23.0	23.0	24.0	23.0
10.0	0.23400758025239132	9.0	8.0	25.0	25.0
11.0	0.4700535092450372	11.0	22.0	25.0	29.0
12.0	0.4982413348284922	17.0	24.0	26.0	24.0
13.0	0.4069369356551694	6.0	24.0	28.0	24.0
14.0	0.45373643563524885	11.0	24.0	24.0	26.0
15.0	0.37472084265677896	12.0	19.0	21.0	24.0
16.0	0.38607668485542357	19.0	12.0	24.0	24.0
17.0	1.0	22.0	5.0	29.0	23.0
18.0	0.22236947515172367	10.0	6.0	28.0	24.0
19.0	0.38575325260196525	18.0	14.0	21.0	24.0
20.0	1.0	13.0	5.0	21.0	28.0
21.0	0.2927244765793256	9.0	11.0	27.0	20.0
22.0	0.16856979626680496	6.0	6.0	28.0	24.0
23.0	0.23400758025239132	13.0	16.0	29.0	23.0
24.0	1.0	5.0	5.0	25.0	20.0
25.0	0.18950481703651817	7.0	7.0	29.0	26.0
26.0	0.18918483858261226	8.0	8.0	29.0	24.0
27.0	0.2934472391966618	12.0	13.0	26.0	22.0
28.0	0.24512066353886708	9.0	19.0	29.0	20.0
29.0	0.3522473584678006	17.0	17.0	29.0	20.0
30.0	1.0	5.0	5.0	29.0	26.0
31.0	0.21128240823413458	10.0	11.0	29.0	24.0
32.0	0.21128240823413458	10.0	11.0	29.0	24.0
