0,1,2,3,4,5,6,7
,,"Deletion
(13165 reads)","Insertion
(7901 reads)",,"Unmodified
(2285 reads)",,"UC(Other)
(390 reads)"
0,0,13165,7901,0,2285,0,390
0.0,0.0,55.45259256139169,33.27997978181205,0.0,9.624699886272694,0.0,1.642727770523567
