0,1,2,3,4,5,6,7
,,"Deletion
(102 reads)","Insertion
(280 reads)","Frequent Substitution
(81 reads)","Unmodified
(19345 reads)",,"UC(Other)
(37 reads)"
0,0,102,280,81,19345,0,37
0.0,0.0,0.5139833711262283,1.4109347442680775,0.40816326530612246,97.48047367094986,0.0,0.18644494834971026
