Iteration	Y	var_1	var_2
1.0	0.09660622737653596	0.5488135039273248	0.978618342232764
2.0	0.09660622737653596	0.7151893663724195	0.7991585642167236
3.0	0.08278802121674189	0.6027633760716439	0.46147936225293185
4.0	0.08278802121674189	0.5448831829968969	0.7805291762864555
5.0	0.08278802121674189	0.4236547993389047	0.11827442586893322
6.0	0.08278802121674189	0.6458941130666561	0.6399210213275238
7.0	0.08278802121674189	0.4375872112626925	0.1433532874090464
8.0	0.11184411870299177	0.8917730007820798	0.9446689170495839
9.0	0.09660622737653596	0.9636627605010293	0.5218483217500717
10.0	0.08278802121674189	0.3834415188257777	0.4146619399905236
11.0	0.08278802121674189	0.7917250380826646	0.26455561210462697
12.0	0.08278802121674189	0.5288949197529045	0.7742336894342167
13.0	0.08278802121674189	0.5680445610939323	0.45615033221654855
14.0	0.09660622737653596	0.925596638292661	0.5684339488686485
15.0	0.08278802121674189	0.07103605819788694	0.018789800436355142
16.0	0.08278802121674189	0.08712929970154071	0.6176354970758771
17.0	0.08278802121674189	0.02021839744032572	0.6120957227224214
18.0	0.09660622737653596	0.832619845547938	0.6169339968747569
19.0	0.09660622737653596	0.7781567509498505	0.9437480785146242
20.0	0.09660622737653596	0.8700121482468192	0.6818202991034834
21.0	0.08278802121674189	0.5525690750117404	0.6311163919476168
22.0	0.08278802121674189	0.6349851728982961	0.2603568271564525
23.0	0.08278802121674189	0.3660357784225277	0.6137701921844371
24.0	0.08278802121674189	0.7995642772617841	0.0
25.0	0.08278802121674189	0.39401860770268005	0.584925158178507
26.0	0.08278802121674189	0.608771100220521	0.0
27.0	0.08278802121674189	0.4155076180250362	0.5754124558511443
28.0	0.08278802121674189	0.7326998328000895	0.13256720951957493
29.0	0.08278802121674189	0.18466437962272148	0.21593258338845384
30.0	0.08278802121674189	0.0	0.3002124584566788
31.0	0.08278802121674189	0.4202119235278125	0.5599199429004151
32.0	0.08278802121674189	0.13886517178133426	0.4355833380582569
33.0	0.08278802121674189	0.24363534918778434	0.0
34.0	0.08278802121674189	0.4275766614072907	0.5659723600084957
35.0	0.09660622737653596	1.0	0.04774473007706342
36.0	0.09660622737653596	0.0	0.8391312264880555
37.0	0.08278802121674189	0.0	0.4891240672129292
38.0	0.08278802121674189	0.0	0.14690860044116696
39.0	0.08278802121674189	0.7182793570054613	0.0
40.0	0.08278802121674189	0.2192086473740631	0.5441533826277354
41.0	0.08278802121674189	0.33183265040796217	0.2575710788368401
42.0	0.08278802121674189	0.45613509538023284	0.0
43.0	0.08278802121674189	0.15384261326857876	0.09703054599560865
44.0	0.08278802121674189	0.07601010967778274	0.544885177513322
45.0	0.08278802121674189	0.24463918519472994	0.36274996476329174
46.0	0.08278802121674189	0.7268438182510991	0.24875264247185552
47.0	0.08278802121674189	0.4928377349919259	0.3065861041770409
48.0	0.08278802121674189	0.5651991418580087	0.11407612643101696
49.0	0.08278802121674189	0.5648471955821366	0.7150481507935134
50.0	0.08278802121674189	0.6122228568564532	0.5859617500948656
51.0	0.08278802121674189	0.6209769230661842	0.36191682192001606
52.0	0.08278802121674189	0.10516863300945499	0.30611670285291964
53.0	0.08278802121674189	0.28554975136673444	0.11813419075993095
54.0	0.08278802121674189	0.0	0.0
55.0	0.08278802121674189	0.6088071817714474	0.6405687934145139
56.0	0.08278802121674189	0.3469598035711532	0.0
57.0	0.08278802121674189	0.2937958409172617	0.47258825869085985
58.0	0.08278802121674189	0.07536127316607717	0.19837615549574839
59.0	0.08278802121674189	0.7923899489545072	0.1908915030422495
60.0	0.08278802121674189	0.23678159625864356	0.6381060785918298
61.0	0.08278802121674189	0.5394255079411212	0.21900749941351325
62.0	0.08278802121674189	0.7683622752257072	0.05605431114378453
63.0	0.08278802121674189	0.033764618160575986	0.3892015834590127
64.0	0.08278802121674189	0.2883983529904156	0.5852373236627372
65.0	0.08278802121674189	0.0	0.06724448201722116
66.0	0.08278802121674189	0.0	0.5628573411090355
67.0	0.08278802121674189	0.5247264813063918	0.0415920501439438
68.0	0.08278802121674189	0.39742045842354573	0.31050419189915746
69.0	0.08278802121674189	0.15366573931721458	0.0
70.0	0.08278802121674189	0.36256417876752617	0.17818232186440366
71.0	0.08278802121674189	0.4817464124156263	0.6604043365769795
72.0	0.08278802121674189	0.1695472382431982	0.5959675113698486
73.0	0.08278802121674189	0.47541546293768777	0.39985687558643107
74.0	0.08278802121674189	0.5577979939743091	0.35157598378849925
75.0	0.08278802121674189	0.19773589957594057	0.29938474172968815
76.0	0.08278802121674189	0.26541932069820473	0.20130983657673016
77.0	0.08278802121674189	0.215942478234612	0.4409834867646791
78.0	0.08278802121674189	0.0	0.22619875196221143
79.0	0.08278802121674189	0.541791606334127	0.7468541091543008
80.0	0.08278802121674189	0.6429840533398363	0.07893619856452243
81.0	0.08278802121674189	0.6322447423111763	0.17071487371597555
82.0	0.08278802121674189	0.771873759163512	0.22918828025339366
83.0	0.08278802121674189	0.7122280192325192	0.3193073846044341
84.0	0.08278802121674189	0.43645271978867495	0.23682220528379277
85.0	0.08278802121674189	0.15731708348147302	0.3684213373775918
86.0	0.08278802121674189	0.22268946089548292	0.05989936119866884
87.0	0.08278802121674189	0.06747319692653884	0.1082709547769481
88.0	0.08278802121674189	0.3412770392045989	0.06309125522223047
89.0	0.08278802121674189	0.7665622397368631	0.0
90.0	0.08278802121674189	0.3234590766816967	0.3582599511706659
91.0	0.08278802121674189	0.447888026181942	0.4730191579631405
92.0	0.08278802121674189	0.04728851655721876	0.5874459369667323
93.0	0.08278802121674189	0.0	0.4041232984374658
94.0	0.08278802121674189	0.636848507777872	0.614462915698744
95.0	0.08278802121674189	0.5495257931556755	0.5378500809676543
96.0	0.08278802121674189	0.4966654091536838	0.6105026426347547
97.0	0.08278802121674189	0.33201088428844006	0.6992158562532572
98.0	0.08278802121674189	0.3046175728733816	0.6583655968588649
