0,1,2,3,4,5,6,7
,,"Deletion
(3181 reads)","Insertion
(3838 reads)",,"Unmodified
(35355 reads)",,"UC(Other)
(392 reads)"
0,0,3181,3838,0,35355,0,392
0.0,0.0,7.438151802834027,8.974418930926436,0.0,82.67081326287237,0.0,0.9166160033671609
