0,1,2,3,4,5,6,7
,,"Deletion
(2513 reads)","Insertion
(535 reads)","Frequent Substitution
(25 reads)","Unmodified
(1429 reads)",,"UC(Other)
(83 reads)"
0,0,2513,535,25,1429,0,83
0.0,0.0,54.80916030534351,11.668484187568156,0.5452562704471101,31.166848418756814,0.0,1.8102508178844057
