A2LD1,AR,ATP5G1,BRP44,C16orf93,C17orf96,C1orf204,CD34,FAM159B,HBXIP,MAP3K1,ODZ3,PCSK91,PPP1R12C-Exon2,PTPLB,RP4-697K147,TMEM57,TPH22,XRCC6,ZNF498
MAP3K1,8.08672400483048,6.99973796386961,4.4492066263012,7.65869584281552,9.44420524547161,9.50020264537327,9.31218049707699,3.5685525745952,3.40842704339248,9.60639934874163,1.09014559998262,3.41867700471839,5.88552238983629,8.17093675683636,8.3836475663262,10.0726240413215,6.53868467669144,5.18354905523437,6.41515608022176,6.96631956144598
ODZ3,6.99699029075417,8.16947635923506,8.14003866830816,9.15227906643482,10.7004568104297,10.6645068337145,10.4804154510006,3.32514204141526,3.1058411533415,10.8603215521108,3.85228998797338,2.68398950843033,9.35268591610171,9.53307415334785,10.3179070584533,10.8651153713052,7.03046967684697,9.48724224761882,8.86200450994525,9.33115677821063
PCSK91,9.64802533294511,6.06184649557872,7.27991863811987,8.98454092251914,10.6820904641073,10.4762301179876,10.6107212310341,9.23552894462421,10.306866130754,10.9385326205591,9.23587159086965,9.80269757069617,2.54919461927526,9.6893018214485,9.61118125654017,8.87091772050338,9.1425371038412,6.59382185849607,5.54557109978007,4.91320401949788
PPP1R12C-Exon2,7.96982335237804,8.87970662543191,6.83611217436053,7.02068524498934,9.5687034060876,5.01190515851136,7.36392556639946,9.40336733526927,10.7940413380211,7.74396390599846,9.97647507701584,10.2386037194059,5.84870393882813,4.55397792088651,7.16051894048577,10.3756712958615,7.61481748709476,5.47854732174686,7.70143995248959,7.75385054348441
PTPLB,6.41149298518704,6.48957690671586,5.11700520306144,5.18220676283024,7.55641189241909,7.53341636656163,7.49093170006674,6.83353708103979,7.77149710909434,7.90556523665772,7.48363089121781,7.14605503178173,5.83705254335974,6.04863173504039,5.14266147919221,8.5485282198609,6.37015395006259,5.19373842068127,6.55546467484773,8.02244924089303
RP4-697K147,6.49176410478508,6.69379874264947,6.5246128644499,9.15706715104895,9.93032092542339,9.75987715639317,9.72283436073547,8.23382036222072,9.69990831273784,10.4176265045538,9.13880671277289,8.51818691288513,5.89909187313438,8.40368539671803,8.82328405771432,2.62726254254138,6.87354064362473,8.1688910245328,5.61510717510629,5.29129352399038
TMEM57,6.09479733415728,7.4900923123773,6.31698462596511,8.24337910881697,9.14318478922612,9.42730175075192,8.79191230322512,7.86457786669727,8.53640980241911,9.54916459470252,7.77871097487016,8.04918193485651,8.34081152571587,7.51138210182194,8.80020911688003,10.1762607172552,5.48347992608766,6.19169663459711,7.52875031588043,9.4235060951802
TPH22,7.51798511909928,7.42505567204766,4.28589172305221,6.82511646854857,8.32610015315236,5.92705118679111,6.21609968786503,7.09678813329159,7.56072618172899,6.68405854947306,6.97144259065106,7.03071056278197,6.23406493007806,7.30673804718595,7.12715513298784,9.7039780466085,7.30332605698811,2.2206194327699,6.84670124881029,9.02659288320858
XRCC6,7.10724829612406,5.31681386210145,6.10112062790362,8.87595612111418,9.84869520385387,9.82324902057892,9.66402915016342,6.16053239909503,6.44486272261325,10.1724902567765,5.96418845484145,5.93798283220578,4.48688035416759,8.51934960264393,9.08565073494433,7.84364910076212,6.98996293695708,7.06206595351744,2.91117149396698,4.08776415569389
ZNF498,9.3953553037264,5.82475750026402,6.3625749595261,10.8531088515184,11.6182118616464,11.9302432833819,11.8557759620381,9.73768808951458,10.4154274095521,12.0010668741707,9.45467140153808,9.90884410281678,4.47862730044965,9.86673652697411,11.2346679830934,3.94749249245888,9.08524510731993,8.65994862905191,4.93539290821558,3.68483716021893
