0,1,2,3,4,5,6,7
,,"Deletion
(985 reads)","Insertion
(436 reads)",,"Unmodified
(727 reads)",,"UC(Other)
(170 reads)"
0,0,985,436,0,727,0,170
0.0,0.0,42.49352890422779,18.809318377911993,0.0,31.363244176013804,0.0,7.333908541846419
