0,1,2,3,4,5,6,7
,,"Deletion
(6680 reads)","Insertion
(21702 reads)",,"Unmodified
(23726 reads)",,"UC(Other)
(4379 reads)"
0,0,6680,21702,0,23726,0,4379
0.0,0.0,11.82572981393949,38.41945934462797,0.0,42.002584665498254,0.0,7.752226175934286
