0,1,2,3,4,5,6,7
,,"Deletion
(17454 reads)","Insertion
(24963 reads)","Frequent Substitution
(28 reads)","Unmodified
(11012 reads)",,"UC(Other)
(1668 reads)"
0,0,17454,24963,28,11012,0,1668
0.0,0.0,31.662585034013606,45.284353741496595,0.050793650793650794,19.97641723356009,0.0,3.0258503401360546
