,
WT1,1.31006324206438,1.31006324206438
WT2,1.14444549180305,1.14444549180305
WT3,1.17104931825275,1.17104931825275
T41,1.28745878543751,1.28745878543751
T42,1.63446324740022,1.63446324740022
T43,1.59396376934571,1.59396376934571
GB1,1.19526210607164,1.19526210607164
GB2,1.19996297713097,1.19996297713097
GB3,1.04901578675184,1.04901578675184
HifiH1,2.4332891145705,2.4332891145705
HifiH2,1.42775184512595,1.42775184512595
HifiH3,1.50578058368085,1.50578058368085
HifiH41,1.86327357987498,1.86327357987498
HifiH42,1.78393956140844,1.78393956140844
HifiH43,1.93459098055141,1.93459098055141
HifiHB1,3.9676496420184,3.9676496420184
HifiHB2,1.56853619682508,1.56853619682508
HifiHB3,1.71667028613922,1.71667028613922
