V1
:10D,28
:10D:mh1,26
:11D,57
:12D,42
:12D:mh1,3
:13D,2
:13D:mh1,8
:13D:mh3,134
:14D,53
:14D:mh1,51
:15D,7
:15D:mh1,21
:15D:mh2,23
:16D,22
:16D:mh1,38
:17D,10
:17D:mh2,23
:18D,1
:18D:mh1,18
:19D,18
:19D:mh1,25
:1D,753
:1D:mh1,267
:1I:A,1
:1I:G,22
:1I:T,68
:20D:mh1,25
:20D:mh2,55
:21D:mh1,53
:22D,25
:23D:mh2,29
:24D,3
:24D:mh2,24
:25D:mh1,10
:26D:mh1,31
:28D:mh1,1
:28D:mh3,94
:29D,1
:2D,268
:2D:mh2,108
:37D,14
:3D,236
:3D:mh1,71
:3D:mh2,9
:40D,17
:42D,1
:49D,3
:4D,267
:5D,110
:5D:mh1,63
:6D,152
:6D:mh2,47
:7D,20
:7D:mh4,23
:8D,99
:8D:mh1,47
:9D,23
:9D:mh1,52
