V1
:10D,401
:11D,23
:11D:mh2,791
:11D:mh4,1038
:12D,22
:13D,114
:13D:mh1,347
:13D:mh3,314
:14D,57
:14D:mh1,59
:14D:mh2,67
:15D,39
:15D:mh1,60
:16D,142
:16D:mh1,97
:17D,103
:17D:mh1,55
:18D,165
:18D:mh1,59
:18D:mh2,213
:19D,44
:1D,229
:1I:C,269
:1I:D,3026
:1I:T,1
:20D:mh2,150
:21D,96
:23D:mh2,100
:25D:mh1,48
:2D:mh1,883
:3D,640
:3D:mh1,126
:47D,1
:4D:mh2,450
:4D:mh4,1387
:5D,349
:5D:mh1,1
:6D,252
:6D:mh1,1
:7D,43
:7D:mh1,16
:7D:mh5,219
:8D,164
:8D:mh1,89
:8D:mh2,78
:9D,98
:9D:mh1,309
:9D:mh2,164
