0,1,2,3,4,5,6,7
,,"Deletion
(6562 reads)","Insertion
(745 reads)",,"Unmodified
(8927 reads)",,"UC(Other)
(427 reads)"
0,0,6562,745,0,8927,0,427
0.0,0.0,39.385391032951205,4.471520316907748,0.0,53.58021727387312,0.0,2.562871376267931
