0,1,2,3,4,5,6,7
,,"Deletion
(3090 reads)","Insertion
(419 reads)",,"Unmodified
(8059 reads)",,"UC(Other)
(98 reads)"
0,0,3090,419,0,8059,0,98
0.0,0.0,26.48722784159095,3.591633807646151,0.0,69.08109034801988,0.0,0.8400480027430138
