0,1,2,3,4,5,6,7
,,"Deletion
(2954 reads)","Insertion
(415 reads)",,"Unmodified
(2115 reads)",,"UC(Other)
(253 reads)"
0,0,2954,415,0,2115,0,253
0.0,0.0,51.49032595433153,7.2337458602056826,0.0,36.86595781767474,0.0,4.409970367788042
