Left accuracy,Left MMEJ-tendency,Left NHEJ-tendency,Left unpredictability,Left unpredictable knock-in insert,Left unpredictable knock-in deletion,Left efficiency,Left occupancy,Left MMEJ/NHEJ joinability,Right accuracy,Right MMEJ-tendency,Right NHEJ-tendency,Right unpredictability,Right unpredictable knock-in insert,Right unpredictable knock-in deletion,Right efficiency,Right occupancy,Right MMEJ/NHEJ joinability,Precise Knock-in Efficiency,Knock-in Efficiency,Indels Editing Efficiency,Editing Efficiency,Accuracy,Occupancy,Conservative,Precise Knock-in zygomorphy,NHEJ-assisted Knock-in zygomorphy,Integration zygomorphy,Left reversibility,Right reversibility
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8559679460143399,0.8560030929284409,0.0,0.0,0.1159848165331084,0,0,0,0,0
