0,1,2,3,4,5,6,7
,,"Deletion
(13228 reads)","Insertion
(11126 reads)","Frequent Substitution
(1 reads)","Unmodified
(3300 reads)",,"UC(Other)
(797 reads)"
0,0,13228,11126,1,3300,0,797
0.0,0.0,46.49233797272599,39.104456628708,0.0035146914100941938,11.59848165331084,0.0,2.8012090538450725
