A2LD1,AR,ATP5G1,BRP44,C16orf93,C17orf96,C1orf204,CD34,FAM159B,HBXIP,MAP3K1,ODZ3,PCSK91,PPP1R12C-Exon2,PTPLB,RP4-697K147,TMEM57,TPH22,XRCC6,ZNF498
A2LD1,3.72204648191678,8.82977605532888,7.20359655453107,7.1512670576864,8.56478748857161,8.21187189260029,8.10656202417043,8.49617466310067,9.81206469382436,8.71277810221542,9.22054007905913,9.08506538447881,7.14431217600331,7.48149726215587,7.20548834982022,9.64593354245955,6.26172989517127,4.59551592613197,8.18799538517743,9.34680618285809
AR,6.80115080478978,3.42158330807315,4.12668754958712,7.3161081278506,8.83657432798513,8.77801236703805,8.41151282372116,6.29418666987576,6.47608060336007,8.9008640924242,5.74996505148219,5.88360890770712,3.15483213783387,7.38674140777553,7.89649004742566,7.15064011863006,4.60912980263639,4.60893151987505,3.23450725527254,2.35783331879022
ATP5G1,7.95886468367213,6.86508219373968,5.8272860765091,7.05490926866957,8.37466106247986,8.16572070787936,7.76478094975096,7.49650937744817,8.15447273049672,8.82606603194687,7.42160230043796,7.5681355683528,7.19087834429872,7.33859225005975,7.23905750036343,8.44770458416695,7.72463992750864,6.30491579459829,6.53163836920047,8.12688839454509
BRP44,3.91118027505665,6.66036295297877,6.05743371311629,4.80404393643149,7.20587575101676,5.62669827344131,5.82246776741918,8.20268423706207,7.93573515227319,5.9044509784483,7.60616320602233,7.89424567300616,6.05970203358705,6.81474588738938,6.13991242457639,9.26425989214508,5.38279174306031,4.14549427023171,7.17324243042378,8.23081654045471
C16orf93,8.12677978696075,4.85995681723496,4.36191593691731,6.04874805876604,8.27660589931039,8.8578856843668,8.89182390288836,5.56421542817086,6.40666179880606,8.77815324375992,6.1845033610492,5.80265418436154,4.80896601007098,7.9207985517146,6.62954681478574,8.05105424184312,7.90055111507396,5.10144531786087,4.66039715980593,5.56612457136059
C17orf96,5.90777496783959,7.71955923567015,6.9280667871665,6.78947307966081,7.87013680078143,3.68963201013051,4.80733522080678,7.71532356225063,8.66229543197847,5.86465131277799,8.35353041704019,7.61101313226295,6.65658786927754,5.96272215628483,6.63390699824435,8.97079647427525,6.06893337154114,5.32355065663523,7.66888979592487,8.75785171351818
C1orf204,4.90017898637538,7.09991598754525,5.96875907387661,6.27134657460603,7.53400562802735,4.30471253950264,3.07968965698836,8.03970279643574,8.54171552067601,5.31659821491249,7.91449387977157,7.86616347397588,6.56556088337095,6.41854272234007,6.81532198867442,9.06136189423042,4.95643090068354,4.11835504575725,6.65239614978735,8.09653157605281
CD34,8.69252472928311,7.93419672955625,6.45020400779905,8.59195275384593,10.566409918578,8.66057612036465,9.15997666309143,1.52905531395657,2.90215519751316,9.31317506333839,3.35818949158561,2.30819670596933,8.5599039435976,9.50376124530558,9.56811424120655,10.9956463788274,8.33616516863513,8.88525825522251,8.50449507901615,9.51357749099176
FAM159B,6.83069467534423,6.16300750547148,4.56145974413472,6.60429327700604,7.39116136193576,7.68784479713363,7.41869787460453,3.78889844080927,2.90161777749629,7.77472985206397,3.66185686076966,3.67896546253314,4.80688596316016,7.05835356133267,6.25403174055127,7.89541454933964,6.51516792296767,4.21240890694472,4.45060346382986,5.66581574261538
HBXIP,6.77960766001105,6.24183227180902,5.93216256225261,5.31653936541942,7.72984575029748,4.49354897518952,4.80315248916273,7.84564056150534,8.59891853952812,1.22725911420381,8.44335083002491,7.97040659723964,6.11224552467423,7.69323477021157,6.38541363525496,9.11078781097824,6.5706737406664,5.23615870133715,6.68869134160175,7.34957005764062
MAP3K1,7.82465140295761,6.40669304476459,4.40424171865918,6.98945592004182,9.06551116958606,9.510647101988,9.37794473499216,3.44442031033056,3.17042682955314,9.44150308181881,1.14787138226015,3.33802805573914,4.66542422534443,7.96799465682043,7.8916704702102,9.54321360452159,6.01428561435329,4.94970789358634,5.63351827380132,4.88476405520035
