0,1,2,3,4,5,6,7
,,"Deletion
(10240 reads)","Insertion
(5176 reads)",,"Unmodified
(4532 reads)",,"UC(Other)
(901 reads)"
0,0,10240,5176,0,4532,0,901
0.0,0.0,49.115065470765984,24.826130749676242,0.0,21.73725358530385,0.0,4.321550194253921
