0,1,2,3,4,5,6,7
,,"Deletion
(4230 reads)","Insertion
(6238 reads)",,"Unmodified
(1728 reads)",,"UC(Other)
(209 reads)"
0,0,4230,6238,0,1728,0,209
0.0,0.0,34.09915356711004,50.286174929463925,0.0,13.929866989117293,0.0,1.6848045143087464
