Iteration	Y	var_1	var_2	var_3	var_4
1.0	0.9995446265937955	17.0	14.0	24.0	27.0
2.0	0.9995446265937955	20.0	24.0	27.0	29.0
3.0	1.0	5.0	21.0	23.0	29.0
4.0	1.0	8.0	24.0	22.0	23.0
5.0	0.36007952812306	8.0	10.0	27.0	26.0
6.0	0.5787316665396509	12.0	20.0	22.0	27.0
7.0	0.5693825747757517	14.0	20.0	20.0	22.0
8.0	0.9995446265937955	24.0	5.0	20.0	20.0
9.0	0.9995446265937955	23.0	23.0	24.0	23.0
10.0	0.40381888454926923	9.0	8.0	25.0	25.0
11.0	0.5682805969376445	11.0	22.0	25.0	29.0
12.0	0.9995446265937955	17.0	24.0	26.0	24.0
13.0	1.0	6.0	24.0	28.0	24.0
14.0	0.5853576495467977	11.0	24.0	24.0	26.0
15.0	0.5619295179184453	12.0	19.0	21.0	24.0
16.0	0.9995446265937955	19.0	12.0	24.0	24.0
17.0	0.9995446265937955	22.0	5.0	29.0	23.0
18.0	1.0	10.0	6.0	28.0	24.0
19.0	0.5482131321138758	18.0	14.0	21.0	24.0
20.0	1.0	13.0	5.0	21.0	28.0
21.0	0.4000944790052168	8.0	9.0	26.0	26.0
22.0	0.42538149925649615	9.0	10.0	26.0	25.0
23.0	1.0	7.0	11.0	26.0	26.0
24.0	0.35584455883136373	9.0	9.0	27.0	26.0
25.0	0.3432855172243559	8.0	9.0	27.0	26.0
26.0	0.36007952812306	8.0	10.0	27.0	26.0
27.0	0.36007952812306	8.0	10.0	27.0	26.0
