A2LD1,AR,ATP5G1,BRP44,C16orf93,C17orf96,C1orf204,CD34,FAM159B,HBXIP,MAP3K1,ODZ3,PCSK91,PPP1R12C-Exon2,PTPLB,RP4-697K147,TMEM57,TPH22,XRCC6,ZNF498
A2LD1,4.16655145372001,8.86639433061088,6.25016344383285,6.93229573033378,8.53013796622328,8.56858389591094,8.73220273806887,8.44794371429963,9.82845417720969,9.04844176384021,9.15785881131756,9.20982862882288,7.29549341328999,6.51829650525065,6.7960801257613,10.2623546439041,5.77249778953492,4.51061364460392,7.3961726589304,9.11920597297489
AR,5.99047883826716,3.261531805924,2.51933661510259,6.86168182825411,8.1858632987648,8.23512141458883,8.05395196006156,4.76332214033021,5.07423329613265,8.36262273531395,4.31678853551709,4.7241458817819,3.47494538760159,6.39292495721064,7.41935182890315,7.0493470537531,3.7585360599494,3.86793652883378,2.76164238073981,2.47746690027017
ATP5G1,7.89136645207346,6.72771008991626,5.53777503561394,7.064728566756,8.30845171254565,8.12351595489129,7.71706303855207,7.36531401605037,8.01032005069328,8.77390787978288,7.30629318605074,7.41483914170933,7.23943309724698,7.18989311880709,7.23241487847334,8.3732044905319,7.63851924703322,6.40764760394046,6.34659226793767,8.00648831078703
BRP44,6.07787120314965,6.31471508229151,6.38207155774807,5.00022076830437,7.78284022041753,5.77289508823375,5.93380337303101,8.21367726654405,7.84646371560967,6.17041539893417,7.92641207044255,7.72114670229138,5.600206132431,8.01112713926526,6.54874993676846,9.59554335192771,7.57102310178892,3.4383597139966,7.30719629255452,9.00597644007346
C16orf93,8.46587491467725,4.31215842544182,3.06412784117368,6.56331031458404,8.86336333877424,9.49448798818288,9.41087586419356,6.8985175678304,7.74116889459352,9.40453515926126,7.35429257668953,6.99994483375643,5.64600273117637,7.71015154498483,7.3100907400715,8.62783702352083,8.12308067584684,5.50083633157265,4.35142959048523,6.10350161469215
C17orf96,7.09914817802302,7.33711455524227,5.93921617475656,6.88777106998585,8.03178067379137,2.63761863223438,4.43437130209314,7.69498108314236,8.64538454582074,5.25268725061008,7.99588394077398,7.77186780460612,6.2579452924433,5.80670354900747,6.98519369199741,9.05722269674378,7.06436856656188,4.42540042549892,7.33703833347225,8.92141138920147
C1orf204,7.17720457278692,7.89014126420881,5.29185425123559,6.99480921697426,8.4725153857153,4.44756901586049,3.824397958212,7.95495760228157,8.64419923399568,5.55386572539352,7.95433129200538,7.81521693637091,6.18405114654709,7.65636044709641,7.29351492520266,9.95764230772437,7.13168368234264,3.29865529900618,7.29606683394844,9.25718400268565
CD34,8.56925215328549,7.24111051305979,5.70001351281979,9.33509508835909,10.9085477908596,7.81893782642782,8.43652248063334,1.82626286201705,2.93488348432987,8.87923562474578,3.45647956367974,2.42848433831945,7.58126232661741,9.33367612797764,10.1769558192678,10.454637310207,8.20131091307747,8.57661338658512,7.50280248501475,7.93377425881979
FAM159B,6.58109465816538,7.24641350420843,4.99220577277879,6.39166066091614,8.03173342994045,8.19822616229491,8.12201323837955,4.37841570347965,3.25862953663863,8.36938088977377,3.83598422120323,4.12293961886115,6.11308681926916,6.82060825917627,6.3028335477748,9.60720948179549,4.82849568573467,3.44290990898931,5.48167687817947,7.26401311817335
HBXIP,7.13153983440579,6.07574700764933,5.76677204293002,5.23389945691376,7.67963435910172,4.3057376689881,4.61270315601018,7.79747996757093,8.47156787426412,2.43835722423918,8.43006311578958,7.72698814125309,5.52619392283159,7.77423350196633,6.29368233564334,9.00104932259788,6.87520215139678,4.51656834450531,6.39931546252083,7.09701495099768
MAP3K1,7.46013466090111,6.30100892182011,3.71782498331651,6.09211232032564,8.35675576711503,8.80713474746496,8.74847141393883,3.6671999225453,3.36596887024366,8.85652215080972,1.537676107929,3.4298813057395,5.8046309911905,7.08729774250401,7.11698596072939,9.47186582689047,7.26365203103714,3.94646092449304,5.9956507365667,7.67348424661789
ODZ3,8.94597753148263,9.36896211750472,8.7770085628874,10.8102089711788,11.7679700038032,11.7423713211219,11.5541628873601,3.82277616265989,3.75109054068546,12.1054521988497,3.8717860797532,3.04057607808405,9.87752035838083,10.3754553741399,11.3036091374694,11.5115756619613,9.02153216016323,9.92784639489887,9.65479373925183,10.1720664564609
PCSK91,7.83193445989005,4.60433183991938,4.6894229308282,7.80585355628386,9.58215382379647,9.68688843438419,9.62583550916067,7.60642422672002,9.00813584740781,10.0637728393033,8.23021738961524,7.68858705856688,2.45133088676016,7.98828192465413,8.50771665186916,8.12598668388989,7.23751935046548,4.71393816917656,4.37789833110423,4.73199983848209
PPP1R12C-Exon2,7.83876445186546,8.60148107666124,6.58631929853831,6.25910504946921,8.67034600966732,4.8224866699258,6.34613635328626,9.30434744820668,10.2119004607995,6.71427450147337,9.04398615189885,9.77146991084767,5.07961351497894,5.70502375945563,6.58206779672488,10.2482343913554,7.64961928348779,3.90709617306857,7.73759647732297,7.98614536328555
PTPLB,5.67105192255415,5.68738670144125,5.25321656723316,3.87646573723479,6.37170297958476,6.48344690801254,6.23734896499233,6.8687307252392,7.34174109745447,6.60329484518045,7.1750250149358,6.75259092570078,5.08558948173106,5.0865600896044,4.30260207555684,8.04069372317508,5.50976124750183,3.30420265185648,5.74439004448113,7.32254253962884
RP4-697K147,7.92494376538911,5.65826967245595,5.09350551042297,8.16716540078667,9.40515950825812,9.71122576009108,9.69651581210123,7.54001675726793,8.96458273552879,10.1182465938288,8.47731082153715,7.88903852716151,4.77260858210674,7.04717657742153,7.8570205937915,2.93366777786683,7.84408210977296,6.65705475413229,4.20469531323921,4.69624544367775
TMEM57,6.76644887067978,6.35725293695507,2.880501345868,7.32105980243613,8.93098963326719,8.94865642641341,8.7895335247288,4.99948464901207,5.47953960720225,9.07726278864889,4.9926233043754,5.14250365509486,6.44527833334043,6.58743638211654,7.18896872977155,9.55413629302693,6.14000666241837,3.99629755890668,5.69814778759102,8.52204573347987
TPH22,8.57165715413841,8.206576630719,6.03777573867377,6.99493731076403,8.57542492003461,6.13802323527331,6.44244379432458,8.4622611123666,8.87878679840772,5.87223188321649,8.40014532281019,8.48082902754303,5.65921039984099,8.62242674646438,7.40349587554593,10.1675609197779,8.45051870292701,2.40889753165774,7.7138621705711,8.9524494113086
XRCC6,8.60669053094084,6.23605286242388,8.80376901638421,10.352090321092,11.1535255882518,8.67002297809856,8.99269778587563,8.41464400958049,8.68480326203178,9.54999470609227,8.26747963815261,8.35556723089953,5.09448498401778,9.94987663868784,10.6307347666194,7.99541146575032,8.52380241950738,8.92271539333148,4.9525004961593,4.2032792121333
ZNF498,7.72164755145262,4.92702379908347,5.46091027365604,9.41408616026126,10.2130492416238,8.40898467254543,8.51688475844929,6.57107372042523,7.25241119506055,8.98697017403088,6.49485522030231,6.38033472172519,3.9379198955409,8.43003018831049,9.70433743193383,4.59006683391081,7.52315373330702,7.69304231431771,4.12399804896577,3.10510813568748
