A2LD1,AR,ATP5G1,BRP44,C16orf93,C17orf96,C1orf204,CD34,FAM159B,HBXIP,MAP3K1,ODZ3,PCSK91,PPP1R12C-Exon2,PTPLB,RP4-697K147,TMEM57,TPH22,XRCC6,ZNF498
A2LD1,2.70498622927424,6.69737781484772,6.46950877489868,6.8732044212971,8.04365002711482,7.75380174514468,7.903598312878,7.91735694099825,9.09489371635346,8.35361404674904,8.65769408486419,8.8017858663194,4.70800629373916,7.09630727673092,7.2671399536775,8.09710528355249,5.33523340684768,4.04411970733372,6.18762924003801,5.97897792015104
AR,6.17594962702799,3.53045183467538,2.93879751312988,7.04862452134773,8.48754376797056,7.41921021812334,7.37587384887957,4.84720736314983,5.12109821445295,7.80595584506138,4.38496648681188,4.71572857078889,3.65978681049218,6.65974552102523,7.64587662308573,7.35670239481673,3.70763696272012,3.95881698681435,2.88187796846049,2.54794435192099
ATP5G1,8.49912483765459,6.29969889948026,2.03748433147866,8.28152734823728,9.48296554800825,7.453579829157,7.38911108643499,7.75700409464988,8.19097886993931,8.02616310167893,7.40327695227085,7.33853639319692,5.54377221782837,7.48724395411475,7.9295887032137,8.99130068291042,7.91989675226178,4.20717430098135,4.51742895974934,6.64491460335222
BRP44,4.05592428757252,6.7033650567648,5.59182321773119,5.06153996776763,7.35831668950923,6.12632708672638,6.31150527596167,7.94773605915327,7.80707287032756,6.36269369412364,7.36734647634786,7.72920015983826,6.21405032774345,6.78509536027437,6.37088637280161,9.33196255624507,5.36550222989823,4.32022805297438,7.1335759816869,8.1953094080534
C16orf93,8.01759142806115,4.61326151995874,4.16633241976234,5.76611748414551,7.9298395342122,7.35586537896052,7.57572155212058,6.70610194417164,7.77128294653585,7.52261264865455,7.39697207047613,7.17937542457513,4.73107931504935,7.70711656167299,6.28746255356286,7.85325962454724,7.77574889642874,5.32209460456207,4.5708739580785,5.48373649764632
C17orf96,6.25795335593386,7.68590282544854,5.86791456265879,7.40199602999445,8.31878088862779,3.90740539838242,5.44045247957401,7.56436414993294,8.97968128415085,6.2770365148409,8.52556879296392,7.96307292193868,6.72290758790918,5.4466988042979,7.04128351171529,9.03048072346694,6.0474418756209,5.73544983268075,7.03613043620613,8.44472615167946
C1orf204,4.48310900147077,7.29108136538053,5.68610747828656,6.47781519346887,7.76158489877399,4.76628225267861,3.55253916205248,6.81125016319866,7.20715833467142,5.7764408405903,6.71877199141221,6.65640197763543,6.29413788236502,6.45017488818474,7.01797715521265,9.12419502074061,4.42281884507948,4.42816212352061,6.67377639203293,7.21832427692128
CD34,8.54713698113548,7.31774790685165,7.26627920317597,9.48469781881516,11.2013232382503,8.79526695260108,9.25335801005277,1.75137004155579,2.93908486665313,9.75782289970887,3.51613574766467,2.44407824272553,7.23407754018051,9.58394480573151,10.5864639100551,10.2717020792637,8.31938089363379,9.09290449979082,7.46996261121529,7.0833082874963
FAM159B,5.92044513027438,5.08538023390542,4.09358272883198,6.49974967000706,7.36455866887878,7.71609690373571,7.42204515633972,3.32442824142735,1.75548471213011,7.76750732330296,3.12260867493627,3.39437978183424,4.32537487161849,6.61911250434231,6.32759246353863,7.67030997107742,4.14172058786408,4.06435458574351,3.78721615135648,4.31531478599902
HBXIP,6.62797605154009,6.52821024430837,5.68563495748589,5.46303800077915,7.76438910655711,4.7197032579394,5.02276064177597,7.9707490289168,8.72167132644727,1.46243697259275,8.45487871215389,8.1009152250842,6.28590926466164,7.5555244193852,6.40554484398524,9.21818964388602,6.42074545701418,5.08789156498947,6.57774885613955,7.45454074483276
MAP3K1,7.59826371253563,6.26531223565418,4.46760970838325,6.74385107080763,8.76430968897922,9.33913178267885,9.12927853407884,3.22983684131879,3.00872651492998,9.23224939773766,0.975306456012506,3.17473643970384,4.49487186555339,7.86306415931088,7.626376367886,9.23492049942906,5.83407739284074,4.99381110821866,5.47269496434283,4.63321570844255
ODZ3,7.88602750567294,6.48993377742903,7.61231264944492,9.01400530561611,10.7281617233579,10.9202828271196,10.6007573867949,2.87577159660136,2.96696447816932,11.1615024852576,3.33523838846194,1.86225044555075,7.93924224709195,9.51527399646642,10.1791588964181,10.0086200041496,8.08425835216403,8.66175748090175,7.71577239830202,7.8318475981627
PCSK91,8.74386357048857,4.61201990843119,6.97732468013328,8.53374267668433,10.646101505461,10.423781199488,10.5319724781412,6.41717111841008,7.036023785162,10.8840942867784,6.82289152777688,6.50764696049784,2.02737023693458,9.5252760660858,9.64484170708619,8.10270440103054,8.48652213503123,6.74205654422129,4.50170618672241,3.80898509987265
PPP1R12C-Exon2,6.25964139422349,7.25079130239665,4.14370710895236,5.25011889714197,8.05915455319046,4.26994425731488,6.27337530921197,7.20589728837168,8.44937358461214,6.73076521799352,7.2695778282248,7.87424598870799,5.34358927244435,2.12421694731675,5.62167562644508,9.02468910987567,6.01806928955418,3.64210450221998,6.29316119937798,7.43121080570921
PTPLB,5.14645821500573,5.07659683323703,4.32957507344384,4.2346744658207,6.0988871322623,5.93211319910637,5.7777915666679,5.72759331941137,6.78965598237512,6.33983571311847,6.22160172964458,6.17326098733673,4.91713884859715,4.95884078661882,3.83829220190186,7.25530078674372,4.97025537898113,3.80814958172652,5.01188032198952,6.87223092509239
RP4-697K147,7.14509375493625,5.62506333996287,6.51009195766828,9.50309316284608,10.068318498288,10.274978774389,10.117064174577,8.5503784630484,9.6256038920874,10.569718177985,9.16822650902033,8.7419702972987,4.98119316029933,8.67470665319039,9.4055976735834,3.3575352796386,7.29350749679162,8.17233939398155,4.92391520648066,4.20521313657162
TMEM57,6.94661985210656,5.43487454451267,4.86881118091386,7.10808045491623,8.87949705103944,9.14942226605294,8.95769690444671,5.29156657701403,6.01905772821698,9.25999290077546,6.09899321517614,5.3527643462051,7.18017952798633,7.43100039346636,7.22773594441613,5.29940650625982,6.15627491317881,5.59090231857238,6.82335369255598,8.87422559758387
TPH22,6.26334894243015,6.27862375502897,3.53941166394816,5.59201674939313,7.01619615697205,4.8847017502533,5.07427352663561,6.16579636245309,6.63352097282295,5.52939972049622,6.07997126437875,6.22620096297505,5.17575105033617,6.09750825291913,5.84256043382687,8.34425882817017,6.01552310340158,1.6871122679212,5.75417480871779,7.63173796122971
XRCC6,7.32230058645709,4.82725301023839,5.58129498177706,8.72194768918902,9.63015489658194,8.03320241188629,8.11263487627824,8.55412525162162,9.15346298940646,8.6167347784658,8.3072476314058,8.52654531499938,4.06552959728733,8.24788234541277,8.73183432164562,7.65461666817036,7.19563681808105,6.57560687542552,1.89329808074398,3.96556712274986
ZNF498,7.2840637207994,4.88131839244798,6.01123160680435,9.52554751164991,10.382835123574,10.5528083429188,10.476124126799,7.68024192025105,7.9042873728701,10.6947721012322,7.22646689901752,7.80341825936773,3.59346777993253,8.91810095685607,9.95960872507709,3.93994850361073,7.10641056149872,7.63895866243597,4.04026077642166,2.89725434442757
