0,1,2,3,4,5,6,7
,,"Deletion
(8773 reads)","Insertion
(19439 reads)",,"Unmodified
(2861 reads)",,"UC(Other)
(1184 reads)"
0,0,8773,19439,0,2861,0,1184
0.0,0.0,27.19719750751775,60.26288867532629,0.0,8.869392689958769,0.0,3.6705211271971976
