0,1,2,3,4,5,6,7
,,"Deletion
(30894 reads)","Insertion
(39024 reads)",,"Unmodified
(9875 reads)",,"UC(Other)
(1344 reads)"
0,0,30894,39024,0,9875,0,1344
0.0,0.0,38.076340017501266,48.09642949579107,0.0,12.170772890296659,0.0,1.6564575964110084
