Iteration	Y	var_1	var_2	var_3	var_4
1.0	0.5636534011961366	17.0	14.0	24.0	27.0
2.0	0.595082958628623	20.0	24.0	27.0	29.0
3.0	1.0	5.0	21.0	23.0	29.0
4.0	0.519920101850888	8.0	24.0	22.0	23.0
5.0	0.48335308173707403	8.0	10.0	27.0	26.0
6.0	0.558781229636441	12.0	20.0	22.0	27.0
7.0	0.5747186043498348	14.0	20.0	20.0	22.0
8.0	1.0	24.0	5.0	20.0	20.0
9.0	0.6095380943681518	23.0	23.0	24.0	23.0
10.0	0.44647919366831934	9.0	8.0	25.0	25.0
11.0	0.5481296351334652	11.0	22.0	25.0	29.0
12.0	0.582598292584384	17.0	24.0	26.0	24.0
13.0	1.0	6.0	24.0	28.0	24.0
14.0	0.561124070782609	11.0	24.0	24.0	26.0
15.0	0.5620013329825444	12.0	19.0	21.0	24.0
16.0	0.5692099902327136	19.0	12.0	24.0	24.0
17.0	1.0	22.0	5.0	29.0	23.0
18.0	1.0	10.0	6.0	28.0	24.0
19.0	0.5752989015117808	18.0	14.0	21.0	24.0
20.0	1.0	13.0	5.0	21.0	28.0
21.0	0.4124304996674842	8.0	10.0	24.0	25.0
22.0	0.37861584951311605	7.0	9.0	24.0	26.0
23.0	1.0	6.0	8.0	24.0	24.0
24.0	0.4974882067689693	8.0	9.0	25.0	26.0
25.0	0.4064924239536073	8.0	10.0	24.0	26.0
26.0	0.41713514995718204	8.0	9.0	23.0	26.0
27.0	0.4081753908298047	7.0	10.0	23.0	26.0
28.0	0.3683772207147846	7.0	9.0	24.0	27.0
29.0	1.0	6.0	10.0	24.0	27.0
30.0	0.3683772207147846	7.0	9.0	24.0	27.0
31.0	0.3683772207147846	7.0	9.0	24.0	27.0
