Iteration	Y	var_1	var_2	var_3	var_4
1.0	0.44155500222767	17.0	14.0	24.0	27.0
2.0	0.5432918823641039	20.0	24.0	27.0	29.0
3.0	1.0	5.0	21.0	23.0	29.0
4.0	0.4774808604094918	8.0	24.0	22.0	23.0
5.0	0.24059138557952042	8.0	10.0	27.0	26.0
6.0	0.458841675976633	12.0	20.0	22.0	27.0
7.0	0.47295732312837496	14.0	20.0	20.0	22.0
8.0	1.0	24.0	5.0	20.0	20.0
9.0	0.5659865062100923	23.0	23.0	24.0	23.0
10.0	1.0	9.0	8.0	25.0	25.0
11.0	0.44932282921573374	11.0	22.0	25.0	29.0
12.0	0.5350265996396956	17.0	24.0	26.0	24.0
13.0	1.0	6.0	24.0	28.0	24.0
14.0	0.47961258602387796	11.0	24.0	24.0	26.0
15.0	0.441812047291907	12.0	19.0	21.0	24.0
16.0	0.4380616852845426	19.0	12.0	24.0	24.0
17.0	1.0	22.0	5.0	29.0	23.0
18.0	1.0	10.0	6.0	28.0	24.0
19.0	0.4430847028628355	18.0	14.0	21.0	24.0
20.0	1.0	13.0	5.0	21.0	28.0
21.0	0.46406782661881124	16.0	18.0	23.0	26.0
22.0	0.4659721886081423	16.0	17.0	24.0	25.0
23.0	1.0	7.0	11.0	28.0	27.0
24.0	0.44155500222767	17.0	14.0	24.0	27.0
25.0	0.458841675976633	12.0	20.0	22.0	27.0
26.0	0.46406782661881124	16.0	18.0	23.0	26.0
27.0	0.4147895849919405	8.0	21.0	27.0	20.0
28.0	1.0	9.0	10.0	28.0	26.0
29.0	0.4408918939733975	17.0	14.0	24.0	26.0
30.0	0.46538579208674347	12.0	20.0	21.0	27.0
31.0	0.4515281536006019	12.0	20.0	21.0	24.0
32.0	0.44032864515801595	12.0	19.0	21.0	25.0
33.0	0.43292793282084224	12.0	19.0	22.0	25.0
34.0	0.45346684900762957	12.0	20.0	22.0	26.0
35.0	0.443741332827848	18.0	13.0	23.0	24.0
36.0	0.4563398859616226	18.0	14.0	22.0	25.0
37.0	0.4617273658982727	17.0	16.0	23.0	26.0
38.0	0.45442919522604863	19.0	13.0	24.0	26.0
39.0	0.45055180526500793	14.0	19.0	22.0	25.0
40.0	0.24535079090857542	8.0	10.0	26.0	26.0
41.0	0.47777624755388104	19.0	15.0	24.0	24.0
42.0	0.4513348255295597	16.0	16.0	22.0	24.0
43.0	0.41558404135338767	14.0	16.0	22.0	26.0
44.0	0.4101725723924673	15.0	14.0	22.0	26.0
45.0	0.4189529920936367	14.0	15.0	24.0	25.0
46.0	0.426493507898273	15.0	15.0	24.0	27.0
47.0	0.39888374389072045	13.0	15.0	22.0	24.0
48.0	0.36676172978732097	12.0	14.0	23.0	26.0
49.0	0.3777330441183917	12.0	14.0	21.0	26.0
50.0	0.38924081700759755	11.0	16.0	22.0	26.0
51.0	0.38309086579504076	12.0	15.0	22.0	28.0
52.0	0.3919153278900437	12.0	16.0	24.0	27.0
53.0	0.3656053112891422	13.0	13.0	22.0	28.0
54.0	0.40083981824146075	14.0	14.0	20.0	28.0
55.0	0.23187958505084827	7.0	10.0	27.0	26.0
56.0	0.40030656239725104	11.0	16.0	24.0	23.0
57.0	0.4179455342378382	10.0	19.0	25.0	21.0
58.0	0.4314931568122018	12.0	18.0	26.0	24.0
59.0	0.4465008189903416	13.0	18.0	24.0	21.0
60.0	0.34282740992184124	11.0	13.0	20.0	29.0
61.0	0.3406297242946974	13.0	11.0	20.0	29.0
62.0	0.364190863991143	12.0	12.0	20.0	27.0
63.0	0.30632939660042074	11.0	11.0	22.0	29.0
64.0	0.3444209824416564	10.0	13.0	22.0	28.0
65.0	0.3013223358799392	10.0	11.0	20.0	29.0
66.0	0.2755533853342264	8.0	12.0	21.0	29.0
67.0	0.29142756786253426	8.0	12.0	20.0	27.0
68.0	0.3187681130754147	8.0	14.0	20.0	28.0
69.0	1.0	6.0	12.0	20.0	28.0
70.0	0.308934184191181	9.0	12.0	20.0	28.0
71.0	0.3234602709899099	9.0	13.0	20.0	26.0
72.0	0.2910809623569015	9.0	12.0	22.0	29.0
73.0	0.31692645870912195	9.0	12.0	21.0	27.0
74.0	0.3128301382852799	9.0	13.0	21.0	29.0
75.0	0.36231895551080984	9.0	16.0	20.0	28.0
76.0	0.3499173576481732	8.0	16.0	20.0	24.0
77.0	0.35497104816679836	9.0	15.0	21.0	21.0
78.0	0.3891197070166313	8.0	18.0	21.0	21.0
79.0	1.0	7.0	15.0	23.0	23.0
80.0	0.38451693185078173	10.0	16.0	20.0	22.0
81.0	0.35064163099318	11.0	13.0	20.0	20.0
82.0	0.37256349192670274	11.0	15.0	22.0	20.0
83.0	0.3906455910846448	15.0	13.0	20.0	20.0
84.0	0.4348279890834494	9.0	21.0	20.0	20.0
85.0	0.3541214858697228	13.0	12.0	23.0	20.0
86.0	0.35745353373136457	13.0	12.0	21.0	22.0
87.0	0.3357459588931436	13.0	10.0	20.0	20.0
88.0	0.35673675968969765	15.0	10.0	22.0	20.0
89.0	0.27219294932034316	9.0	10.0	21.0	29.0
90.0	0.3670848053632913	16.0	10.0	20.0	22.0
91.0	0.4178343766587854	16.0	13.0	24.0	20.0
92.0	0.2963086204106838	10.0	10.0	20.0	20.0
93.0	1.0	11.0	7.0	20.0	20.0
94.0	0.3065389092567885	9.0	12.0	20.0	20.0
95.0	0.43764180069492176	11.0	19.0	29.0	20.0
96.0	0.39076623201096916	17.0	11.0	20.0	29.0
97.0	0.33587908160029584	11.0	11.0	21.0	20.0
98.0	0.45710045946548816	22.0	11.0	20.0	29.0
99.0	0.41973609706658427	18.0	11.0	20.0	20.0
100.0	0.30955097456984737	10.0	11.0	20.0	22.0
101.0	0.5258280112800431	24.0	17.0	20.0	29.0
102.0	0.4447954228240332	16.0	16.0	29.0	20.0
103.0	0.3767265751904192	12.0	14.0	26.0	20.0
104.0	0.361222706002414	15.0	11.0	20.0	25.0
