0,1,2,3,4,5,6,7
,,"Deletion
(3012 reads)","Insertion
(3196 reads)","Frequent Substitution
(23 reads)","Unmodified
(22813 reads)",,"UC(Other)
(285 reads)"
0,0,3012,3196,23,22813,0,285
0.0,0.0,10.26969893279689,10.897064339050088,0.07842067578164956,77.78308159159876,0.0,0.9717344607726142
