Iteration	Y	var_1	var_2
1.0	0.09720892197271341	0.5488135039273248	0.978618342232764
2.0	0.09720892197271341	0.7151893663724195	0.7991585642167236
3.0	0.09720892197271341	0.6027633760716439	0.46147936225293185
4.0	0.09720892197271341	0.5448831829968969	0.7805291762864555
5.0	0.09720892197271341	0.4236547993389047	0.11827442586893322
6.0	0.09720892197271341	0.6458941130666561	0.6399210213275238
7.0	0.09720892197271341	0.4375872112626925	0.1433532874090464
8.0	0.19037737794420406	0.8917730007820798	0.9446689170495839
9.0	0.13001768945186892	0.9636627605010293	0.5218483217500717
10.0	0.09720892197271341	0.3834415188257777	0.4146619399905236
11.0	0.09720892197271341	0.7917250380826646	0.26455561210462697
12.0	0.09720892197271341	0.5288949197529045	0.7742336894342167
13.0	0.09720892197271341	0.5680445610939323	0.45615033221654855
14.0	0.13001768945186892	0.925596638292661	0.5684339488686485
15.0	0.09720892197271341	0.07103605819788694	0.018789800436355142
16.0	0.09720892197271341	0.08712929970154071	0.6176354970758771
17.0	0.09720892197271341	0.02021839744032572	0.6120957227224214
18.0	0.13001768945186892	0.832619845547938	0.6169339968747569
19.0	0.19061451132062562	0.7781567509498505	0.9437480785146242
20.0	0.13001768945186892	0.8700121482468192	0.6818202991034834
21.0	0.09720892197271341	0.4230011963818021	0.9644927505801086
22.0	0.09720892197271341	0.6713181942211193	0.7517094454563732
23.0	0.09720892197271341	0.23040062443130302	0.19325547399468568
24.0	0.09720892197271341	0.6365777543910796	0.23888081282523457
25.0	0.09720892197271341	0.1292640053496327	0.41438205459680183
26.0	0.09720892197271341	0.4882505029661134	0.5940416514653737
27.0	0.09720892197271341	0.01073070899792901	0.21470411166507491
28.0	0.09720892197271341	0.7535511867505859	0.08085081080910388
29.0	0.09720892197271341	0.5041377835427043	0.8985008595837448
30.0	0.09720892197271341	0.5767741954282213	0.0
31.0	0.09720892197271341	0.24798233850599624	0.0
32.0	0.09720892197271341	0.03758135470072352	0.8360693059191093
33.0	0.09720892197271341	0.23235571482742792	0.7787341571976494
34.0	0.09720892197271341	0.1596965948729626	1.0
35.0	0.09720892197271341	0.2774115408384054	0.5682950513826761
36.0	0.13001768945186892	0.9804451038442397	0.036867362730019934
37.0	0.09720892197271341	0.0	1.0
38.0	0.09720892197271341	0.6501524490355195	0.11303643324765346
39.0	0.09720892197271341	0.0	0.41795726104922887
40.0	0.09720892197271341	0.3452915817423616	0.2806362193305598
41.0	0.09720892197271341	0.12229581887928612	0.12291006044707715
42.0	0.09720892197271341	0.7372653964129082	0.1892244453321283
43.0	0.09720892197271341	0.5847154655921053	0.5828378895325944
44.0	0.09720892197271341	0.4887613048719034	1.0
45.0	0.09720892197271341	0.3629346466963954	0.6999599975659021
46.0	0.09720892197271341	0.2757883210528394	0.9151018776407164
47.0	0.09720892197271341	0.5063393519836238	0.31617194675627547
48.0	0.09720892197271341	0.6862650772318477	0.3390586474025074
