0,1,2,3,4,5,6,7
,,"Deletion
(12923 reads)","Insertion
(8418 reads)",,"Unmodified
(8869 reads)",,"UC(Other)
(474 reads)"
0,0,12923,8418,0,8869,0,474
0.0,0.0,42.11641246252118,27.434493547125538,0.0,28.904314952418197,0.0,1.54477903793508
