0,1,2,3,4,5,6,7
,,"Deletion
(8529 reads)","Insertion
(9166 reads)",,"Unmodified
(3488 reads)",,"UC(Other)
(1005 reads)"
0,0,8529,9166,0,3488,0,1005
0.0,0.0,38.43969713358572,41.31061835226249,0.0,15.720209122047955,0.0,4.52947539210384
